Sr. No.,State,Branch Name,Client id,Center Name,Loan Id,Loan Amount,Net Deduct,Interest Collection,Pre Pay Amount,Net Amount,Date,Transaction date
14446,Gujarat,Santrampur,4640447,val Faliyu ukhreli,3623064,60000,2689,0,0,57311,24-07-2024,24-07-2024
14447,Gujarat,Santrampur,4640991,Simodi Faliyu Hirapur SS,3623173,60000,4316,0,0,55684,24-07-2024,24-07-2024
14448,Rajasthan,Sardarshahar,3129814,shivani bas kkk,3623651,85000,3394,262,30646,50698,24-07-2024,24-07-2024
14449,Rajasthan,Sardarshahar,4636992,SARSAR D,3622139,60000,4316,0,0,55684,24-07-2024,24-07-2024
14450,Uttar Pradesh,Sarsawa,4423679,Bonsa near by Kheda gram devta,3620317,50000,2341,0,0,47659,24-07-2024,24-07-2024
14451,Uttar Pradesh,Sarsawa,4640315,Gunni majra binna kheri  Ravidash mandir,3623419,50000,3797,0,0,46203,24-07-2024,24-07-2024
14452,Uttar Pradesh,Sarsawa,4641585,Gunni majra binna kheri  Ravidash mandir,3625051,50000,3797,0,0,46203,24-07-2024,24-07-2024
14453,Uttar Pradesh,Sasni,4618811,Bag jawar,3618824,40000,3278,0,0,36722,24-07-2024,24-07-2024
14454,Uttar Pradesh,Sasni,4620101,Bag jawar,3624826,40000,3278,0,0,36722,24-07-2024,24-07-2024
14455,Uttar Pradesh,Sasni,4629941,Bag jawar,3618829,50000,3797,0,0,46203,24-07-2024,24-07-2024
14456,Rajasthan,Shahpura 2,2286754,jagolai xyz,3625135,100000,6594,114,10626,82666,24-07-2024,24-07-2024
14457,Rajasthan,Shahpura 2,4642113,raghunthpura,3623408,60000,4316,0,0,55684,24-07-2024,24-07-2024
14458,Rajasthan,Shakkargarh,2552618,bhagunagar Rs,3621860,85000,5785,218,30646,48351,24-07-2024,24-07-2024
14459,Rajasthan,Shakkargarh,4636842,DALPURA DSP,3621607,60000,4316,0,0,55684,24-07-2024,24-07-2024
14460,Rajasthan,Shakkargarh,4647430,Harsalon Ka Khera Dd,3624973,60000,4316,0,0,55684,24-07-2024,24-07-2024
14461,Gujarat,Shamalaji,3066968,Kudol two,3622821,75000,3065,288,28830,42817,24-07-2024,24-07-2024
14462,Madhya Pradesh,SHAMGARH,3045403,Bardiya Amra,3621561,85000,5785,329,28889,49997,24-07-2024,24-07-2024
14463,Madhya Pradesh,SHAMGARH,4624169,Makdawan Bs,3618060,60000,4316,0,0,55684,24-07-2024,24-07-2024
14464,Madhya Pradesh,SHAMGARH,4626071,KALAKHEDA,3618094,50000,3797,0,0,46203,24-07-2024,24-07-2024
14465,Madhya Pradesh,SHAMGARH,4637072,Bardiya Puna HA,3621870,60000,4316,0,0,55684,24-07-2024,24-07-2024
14466,Madhya Pradesh,SHAMGARH,4637305,Bardiya Puna HA,3623191,60000,4316,0,0,55684,24-07-2024,24-07-2024
14467,Uttar Pradesh,Shamli,4237261,kutub garh AE,3623352,40000,3278,0,0,36722,24-07-2024,24-07-2024
14468,Uttar Pradesh,Shamli,4637778,kutub garh AE,3623309,50000,3797,0,0,46203,24-07-2024,24-07-2024
14469,Uttar Pradesh,Shamli,4642034,kutub garh AE,3623311,50000,3797,0,0,46203,24-07-2024,24-07-2024
14470,Gujarat,Shant Road,1154315,Hindoliya  uber  faliyu,3622897,60000,4316,0,0,55684,24-07-2024,24-07-2024
14471,Uttar Pradesh,Shikohabad,4451329,gadhiya c,3622767,40000,3278,0,0,36722,24-07-2024,24-07-2024
14472,Uttar Pradesh,Shikohabad,4599912,gadhiya c,3610354,40000,3278,0,0,36722,24-07-2024,24-07-2024
14473,Uttar Pradesh,Shikohabad,4600074,gadhiya c,3610355,40000,3278,0,0,36722,24-07-2024,24-07-2024
14474,Uttar Pradesh,Shikohabad,4616278,nagla mavasi,3615723,50000,3797,0,0,46203,24-07-2024,24-07-2024
14475,Uttar Pradesh,Shikohabad,4616602,nagla mavasi,3615724,50000,3797,0,0,46203,24-07-2024,24-07-2024
14476,Uttar Pradesh,Shikohabad,4638259,nagla mavasi,3622761,40000,3278,0,0,36722,24-07-2024,24-07-2024
14477,Madhya Pradesh,Sidhi,3040151,Khajuri Kothar,3616536,85000,5785,188,29342,49685,24-07-2024,24-07-2024
14478,Madhya Pradesh,Sidhi,3051185,Ahiran tola chakdaur,3624918,85000,5785,167,29342,49706,24-07-2024,24-07-2024
14479,Madhya Pradesh,Sidhi,3122837,Ahiran tola second,3625034,65000,4707,163,28662,31468,24-07-2024,24-07-2024
14480,Rajasthan,Singhana,2099171,badopur dpaaa,3623929,60000,4316,0,0,55684,24-07-2024,24-07-2024
14481,Rajasthan,Singhana,4639079,NANGALIYA AB,3622873,40000,3278,0,0,36722,24-07-2024,24-07-2024
14482,Rajasthan,Singhana,4644576,badopur dpaaa,3623930,40000,3278,0,0,36722,24-07-2024,24-07-2024
14483,Rajasthan,Sirohi,1582272,mandwara Ramdev ji gali,3623298,85000,5785,424,42456,36335,24-07-2024,24-07-2024
14484,Haryana,SIRSA,4640750,Farwain Kalan New,3623125,50000,3797,0,0,46203,24-07-2024,24-07-2024
14485,Haryana,SIRSA,4647948,Chattergarhpatti JHOPRA ROAD,3625363,60000,4316,0,0,55684,24-07-2024,24-07-2024
14486,Uttar Pradesh,Siyana,4425709,Hajipur  Ghaziabad  simbhaoli,3625134,50000,3797,0,0,46203,24-07-2024,24-07-2024
14487,Uttar Pradesh,Siyana,4532706,Rahimpur alawa,3624944,50000,3797,0,0,46203,24-07-2024,24-07-2024
14488,Haryana,Sonipat,4636058,Jhilpuksara Murthal A,3621266,60000,4316,0,0,55684,24-07-2024,24-07-2024
14489,Haryana,Sonipat,4636084,Jhilpuksara Murthal A,3621267,40000,3278,0,0,36722,24-07-2024,24-07-2024
14490,Haryana,Sonipat,4636118,Jhilpuksara Murthal A,3621268,60000,4316,0,0,55684,24-07-2024,24-07-2024
14491,Rajasthan,Suratgarh,2240515,surthgarh  near Central  jail,3624548,85000,5785,121,11332,67762,24-07-2024,24-07-2024
14492,Madhya Pradesh,Suwasara,1182753,Govardhanpura A,3623182,85000,5785,460,55031,23724,24-07-2024,24-07-2024
14493,Madhya Pradesh,Suwasara,1331454,RUGHANATHPURA A,3622878,85000,5785,510,55031,23674,24-07-2024,24-07-2024
14494,Madhya Pradesh,Suwasara,4634525,NATHUKHEDI d,3621242,50000,3797,0,0,46203,24-07-2024,24-07-2024
14495,Madhya Pradesh,Suwasara,4643793,Suwasara Sps,3624498,50000,3797,0,0,46203,24-07-2024,24-07-2024
14496,Rajasthan,Takhatgarh,897984,NAYA BALUPURA B,3622324,60000,4316,0,0,55684,24-07-2024,24-07-2024
14497,Rajasthan,Takhatgarh,1128050,takhatgarh mamaji gali acc,3623454,85000,3394,391,42200,39015,24-07-2024,24-07-2024
14498,Odisha,Talcher,4422461,Chalagarh,3624739,50000,3797,0,0,46203,24-07-2024,24-07-2024
14499,Odisha,Talcher,4640412,JANDABAHAL,3622842,50000,3797,0,0,46203,24-07-2024,24-07-2024
14500,Odisha,Talcher,4644859,Masania,3624571,40000,3278,0,0,36722,24-07-2024,24-07-2024
14501,Odisha,Talcher,4645208,Masania,3624573,40000,3278,0,0,36722,24-07-2024,24-07-2024
14502,Odisha,Talcher,4645431,Masania,3624575,50000,3797,0,0,46203,24-07-2024,24-07-2024
14503,Rajasthan,Taranagar,3228319,Bain11,3623709,50000,3797,0,0,46203,24-07-2024,24-07-2024
14504,Rajasthan,Thanagazi,4645489,mejod mk,3624520,60000,4316,0,0,55684,24-07-2024,24-07-2024
14505,Rajasthan,Thanagazi,4645587,Mejod abc,3624752,60000,4316,0,0,55684,24-07-2024,24-07-2024
14506,Madhya Pradesh,THANDLA,2336573,pawagoi badi abc,3623225,100000,6594,201,14850,78355,24-07-2024,24-07-2024
14507,Madhya Pradesh,THANDLA,2500015,Talawada Chatripada faliya BB,3625406,85000,5785,179,16745,62291,24-07-2024,24-07-2024
14508,Madhya Pradesh,THANDLA,2890864,Chorabada Damor faliya RJ A,3624980,85000,5785,95,26707,52413,24-07-2024,24-07-2024
14509,Madhya Pradesh,THANDLA,4624765,kadikuva AA,3622669,60000,4316,0,0,55684,24-07-2024,24-07-2024
14510,Madhya Pradesh,THANDLA,4636946,mori faliya naharpura,3622606,60000,4316,0,0,55684,24-07-2024,24-07-2024
14511,Gujarat,Thasra,841659,shrijipura khijalpur,3622708,60000,4316,0,0,55684,24-07-2024,24-07-2024
14512,Gujarat,Thasra,4636833,Bhatvasna aaa,3622267,60000,4316,0,0,55684,24-07-2024,24-07-2024
14513,Gujarat,Thasra,4643486,Dagjipura JA,3624084,60000,4316,0,0,55684,24-07-2024,24-07-2024
14514,Rajasthan,Udaipurwati,2725093,khirod road baswa,3623155,85000,5785,151,16319,62745,24-07-2024,24-07-2024
14515,Rajasthan,Udaipurwati,4637434,mukana joda sunita,3622160,60000,4316,0,0,55684,24-07-2024,24-07-2024
14516,Rajasthan,Udaipurwati,4640870,dhinwa ki dhani,3623160,60000,4316,0,0,55684,24-07-2024,24-07-2024
14517,Rajasthan,Udaipurwati,4642624,Basawa s,3623645,60000,4316,0,0,55684,24-07-2024,24-07-2024
14518,Madhya Pradesh,Ujjain,836640,nipaniya block,3623295,75000,5245,239,27960,41556,24-07-2024,24-07-2024
14519,Madhya Pradesh,Ujjain,2020210,MANPURA NEW A,3623951,100000,6594,17,1515,91874,24-07-2024,24-07-2024
14520,Madhya Pradesh,Ujjain,2803877,EKTA NAGAR AB,3623955,85000,5785,113,17651,61451,24-07-2024,24-07-2024
14521,Haryana,Uklana Mandi,2557918,Nehla Near Reliance tower,3623762,85000,5785,193,20847,58175,24-07-2024,24-07-2024
14522,Haryana,Uklana Mandi,2736639,bhimawala a,3625049,85000,3394,98,19764,61744,24-07-2024,24-07-2024
14523,Himachal Pradesh,Una,3174488,Singan ward no five,3623947,85000,5785,311,31198,47706,24-07-2024,24-07-2024
14524,Himachal Pradesh,Una,4388236,mehatpur una,3623636,40000,3278,0,0,36722,24-07-2024,24-07-2024
14525,Himachal Pradesh,Una,4624775,jalgran ward number four,3620542,50000,3797,0,0,46203,24-07-2024,24-07-2024
14526,Himachal Pradesh,Una,4630554,mehatpur una,3623638,50000,3797,0,0,46203,24-07-2024,24-07-2024
14527,Himachal Pradesh,Una,4641141,Jhalera Ward Number Two,3623867,40000,3278,0,0,36722,24-07-2024,24-07-2024
14528,Himachal Pradesh,Una,4646580,Dhamandri new,3625218,40000,3278,0,0,36722,24-07-2024,24-07-2024
14529,Gujarat,Vadali,3248156,Aniyadra Thakorvas A,3623299,85000,5785,242,28296,50677,24-07-2024,24-07-2024
14530,Gujarat,Vadali,4637007,vijalasan vanjara vas,3624703,50000,3797,0,0,46203,24-07-2024,24-07-2024
14531,Gujarat,Vadali,4641449,Joravarnagar Dodiyar Fali,3623581,60000,4316,0,0,55684,24-07-2024,24-07-2024
14532,Gujarat,Valsad,1131773,Mogravadi Chattarya,3624786,100000,6594,116,16364,76926,24-07-2024,24-07-2024
14533,Gujarat,Valsad,1485935,Karanjdevi valoti,3623336,75000,5245,213,42710,26832,24-07-2024,24-07-2024
14534,Gujarat,Viramgam,1059472,SHAHPUR BA,3624577,100000,6594,249,21812,71345,24-07-2024,24-07-2024
14535,Gujarat,Viramgam,2893818,Manipura ABC,3612273,85000,3394,239,25785,55582,24-07-2024,24-07-2024
14536,Gujarat,Viramgam,2893856,Manipura ABC,3625130,85000,5785,239,25785,53191,24-07-2024,24-07-2024
14537,Gujarat,Viramgam,4639339,MELAJ A,3622264,60000,4316,0,0,55684,24-07-2024,24-07-2024
14538,Gujarat,Viramgam,4639456,MELAJ A,3622265,60000,4316,0,0,55684,24-07-2024,24-07-2024
14539,Gujarat,Viramgam,4645580,kamijala mahadev,3624578,60000,4316,0,0,55684,24-07-2024,24-07-2024
14540,Gujarat,Viramgam,4648336,Manipura ABC,3625172,60000,4316,0,0,55684,24-07-2024,24-07-2024
14541,Gujarat,Zalod,1706059,Hanuman Faliyu Biyamali,3625233,85000,5785,356,33333,45526,24-07-2024,24-07-2024
14542,Madhya Pradesh,Suwasara,2335595,guradiya Pratap oo,3596125,65000,4707,189,12052,48052,03-07-2024,26-07-2024
14543,Madhya Pradesh,Suwasara,4510352,Kishorepura ISP,3579402,50000,3797,0,0,46203,11-07-2024,26-07-2024
14544,Rajasthan,Rawatbhata,974411,sandaya khedi4th,3611420,100000,3887,152,30532,65429,13-07-2024,25-07-2024
14545,Rajasthan,Rawatbhata,1162287,sandaya khedi4th,3611421,85000,5785,152,30532,48531,13-07-2024,25-07-2024
14546,Gujarat,Gandhinagar,1248550,vadlivalu paru Moti Adraj,3613392,65000,4707,12,17176,43105,15-07-2024,25-07-2024
14547,Madhya Pradesh,Suwasara,2051410,SHUWASRA KUMAR MOHLA,3616372,85000,5785,37,51675,27503,17-07-2024,26-07-2024
14548,Gujarat,Anjar,3009654,Krishna Nagar santidham,3617157,85000,5785,66,30646,48503,18-07-2024,26-07-2024
14549,Uttar Pradesh,Najibabad,4610332,Manisha prempur,3612978,40000,3278,0,0,36722,19-07-2024,25-07-2024
14550,Uttar Pradesh,Najibabad,4616892,Manisha prempur,3612980,40000,3278,0,0,36722,19-07-2024,25-07-2024
14551,Uttar Pradesh,Najibabad,4629534,Manisha prempur,3619382,50000,3797,0,0,46203,19-07-2024,25-07-2024
14552,Madhya Pradesh,Jaora,2921586,Mehndi abc,3620246,85000,5785,203,25955,53057,20-07-2024,26-07-2024
14553,Rajasthan,Pali,1494947,changava pali op,3619463,85000,5785,253,35515,43447,20-07-2024,26-07-2024
14554,Gujarat,Petlad,2389715,MAGHROL TALAV,3617568,85000,5785,37,26301,52877,20-07-2024,25-07-2024
14555,Uttar Pradesh,Shamli,4502493,Issopur teela three,3613838,40000,3278,0,0,36722,22-07-2024,26-07-2024
14556,Uttar Pradesh,Dhampur,4639174,Mimla A,3622368,50000,3797,0,0,46203,23-07-2024,26-07-2024
14557,Gujarat,Jasdan,2119915,nilavda nk,3622362,85000,5785,51,4767,74397,23-07-2024,25-07-2024
14558,Uttar Pradesh,Kiraoli,4637181,ghadi nandu a,3622105,50000,3797,0,0,46203,23-07-2024,26-07-2024
14559,Gujarat,Morva,1570744,Patel faliyu dangariya valvai M B,3622838,50000,3797,0,0,46203,23-07-2024,25-07-2024
14560,Gujarat,Petlad,2973570,DALOLI A ONE,3617649,85000,5785,207,29115,49893,23-07-2024,26-07-2024
14561,Gujarat,Waghodia,940038,shantinagar navi nagari,3623583,100000,6594,163,28534,64709,23-07-2024,25-07-2024
14562,Rajasthan,Bar,2037146,badiya ajba shliberi p,3624775,100000,6594,77,6039,87290,24-07-2024,25-07-2024
14563,Rajasthan,Barmer,1444245,Panchaniyon Ki Dhani Booth,3621387,100000,6594,363,36351,56692,24-07-2024,25-07-2024
14564,Gujarat,Botad,2847830,Botad Kastabhanjan SoC AD,3625454,85000,5785,255,22426,56534,24-07-2024,25-07-2024
14565,Uttar Pradesh,Bulandshahr,4637522,shahpurC,3623736,50000,3797,0,0,46203,24-07-2024,25-07-2024
14566,Jharkhand,Deoghar,4641023,RANGAMATI DP,3623956,45000,3537,0,0,41463,24-07-2024,26-07-2024
14567,Jharkhand,Deoghar,4641437,RANGAMATI DP,3623958,45000,3537,0,0,41463,24-07-2024,26-07-2024
14568,Jharkhand,Deoghar,4642014,RANGAMATI DP,3623959,35000,3018,0,0,31982,24-07-2024,26-07-2024
14569,Haryana,Gohana,3280101,Prem Nagar Gohana,3624710,85000,5785,114,22817,56284,24-07-2024,25-07-2024
14570,Madhya Pradesh,HOSHANGABAD,2831070,Choti pahadiya,3617503,75000,3065,202,21821,49912,24-07-2024,25-07-2024
14571,Himachal Pradesh,Kangra,2719365,khaniyra,3623794,85000,5785,207,19399,59609,24-07-2024,26-07-2024
14572,Rajasthan,Malpura,4640559,Kacholiya AB,3622905,60000,4316,0,0,55684,24-07-2024,26-07-2024
14573,Rajasthan,Malpura,4642324,hindola gp,3623358,60000,4316,0,0,55684,24-07-2024,25-07-2024
14574,Gujarat,Meghraj,2004249,KHOKHARA FALIYU BORVAI a,3623089,100000,3887,10,2847,93256,24-07-2024,25-07-2024
14575,Uttar Pradesh,Najibabad,4633410,Issepur Anita,3623672,40000,3278,0,0,36722,24-07-2024,26-07-2024
14576,Gujarat,Nakhatrana,2663139,Layvaro NIRONA D,3618582,85000,5785,219,30756,48240,24-07-2024,25-07-2024
14577,Jharkhand,Patan,4642886,Dhoma Two,3623789,40000,3278,0,0,36722,24-07-2024,26-07-2024
14578,Jharkhand,Patan,4643620,Dhoma Two,3623791,35000,3018,0,0,31982,24-07-2024,26-07-2024
14579,Jharkhand,Patan,4644087,Dhoma Two,3623792,35000,3018,0,0,31982,24-07-2024,26-07-2024
14580,Gujarat,Rajkot,2148164,RAVKIGAM N S K,3624103,100000,6594,80,8647,84679,24-07-2024,25-07-2024
14581,Madhya Pradesh,SHAMGARH,4631331,BARKHEDA LOYA ab,3620673,35000,3018,0,0,31982,24-07-2024,25-07-2024
14582,Haryana,Sonipat,2757740,villeg ratangarh dist sonipat haryana,3615882,65000,4707,161,22603,37529,24-07-2024,26-07-2024
14583,Rajasthan,Bharatpur,2770409,chak ekta c,3624116,60000,4316,0,0,55684,24-07-2024,25-07-2024
14584,Rajasthan,Bharatpur,588195,chak ekta c,3625698,60000,4316,0,0,55684,24-07-2024,25-07-2024
14585,Rajasthan,Udaipurwati,3354914,chavu ss,3625475,85000,5785,258,32982,45975,24-07-2024,25-07-2024
14586,Madhya Pradesh,AGAR MALWA,1934431,kohadiya A,3625186,40000,3278,0,0,36722,24-07-2024,25-07-2024
14587,Uttar Pradesh,Dhampur,4252431,Raiapur Lakra,3625232,40000,3278,0,0,36722,24-07-2024,25-07-2024
14588,Uttar Pradesh,Dhampur,4625340,Raiapur Lakra,3625234,40000,3278,0,0,36722,24-07-2024,25-07-2024
14589,Uttar Pradesh,Dhampur,4647908,Raiapur Lakra,3625238,50000,3797,0,0,46203,24-07-2024,25-07-2024
14590,Uttar Pradesh,Govardhan,3872833,Konai A,3624298,40000,3278,0,0,36722,24-07-2024,25-07-2024
14591,Odisha,Keonjhar,4630749,mahadebpur pp,3625290,50000,3797,0,0,46203,24-07-2024,25-07-2024
14592,Jharkhand,Bishrampur,4641779,joga,3623538,45000,3537,0,0,41463,24-07-2024,25-07-2024
14593,Odisha,Buguda,4639232,Madhupalli,3622119,50000,3797,0,0,46203,24-07-2024,25-07-2024
14594,Odisha,Buguda,4631304,Madhupalli,3620580,50000,3797,0,0,46203,24-07-2024,25-07-2024
14595,Odisha,Buguda,4647979,Madhupalli,3625107,50000,3797,0,0,46203,24-07-2024,25-07-2024
14596,Uttar Pradesh,Bulandshahr,4644634,shahpurC,3623893,40000,3278,0,0,36722,24-07-2024,25-07-2024
14597,Rajasthan,Abu Road,4648845,New dhanari Hiragar vas,3625715,60000,2689,0,0,57311,25-07-2024,25-07-2024
14598,Madhya Pradesh,AGAR MALWA,4642782,Lalukhedi DG,3624109,40000,3278,0,0,36722,25-07-2024,25-07-2024
14599,Gujarat,Ambaji,4637350,Ambaji nutvas kumbhariya,3622181,40000,3278,0,0,36722,25-07-2024,25-07-2024
14600,Gujarat,Anand,2388964,Tatar Vago Vaherakhadi,3626526,85000,5785,151,26593,52471,25-07-2024,25-07-2024
14601,Gujarat,Anand,3254647,GABAPURA E,3626414,85000,5785,399,32982,45834,25-07-2024,25-07-2024
14602,Gujarat,Anand,4514149,Tekrivadu faliyu samarkha,3623385,60000,4316,0,0,55684,25-07-2024,25-07-2024
14603,Gujarat,Anand,4650180,Nani kenal pase Dhebakuvo,3625903,60000,4316,0,0,55684,25-07-2024,26-07-2024
14604,Odisha,Angul,4596471,Mahidharpur Nima sahi,3623723,50000,3797,0,0,46203,25-07-2024,26-07-2024
14605,Odisha,Angul,4640682,Mahidharpur Nima sahi,3623724,50000,2341,0,0,47659,25-07-2024,26-07-2024
14606,Odisha,Angul,4640697,Mahidharpur Nima sahi,3623725,50000,2341,0,0,47659,25-07-2024,26-07-2024
14607,Odisha,Angul,4645928,MADHAPUR SAHU SAHI,3625288,40000,3278,0,0,36722,25-07-2024,25-07-2024
14608,Odisha,Angul,4650534,DERJANGA C,3626985,50000,3797,0,0,46203,25-07-2024,26-07-2024
14609,Odisha,Angul,4650571,DERJANGA C,3626986,50000,3797,0,0,46203,25-07-2024,26-07-2024
14610,Madhya Pradesh,Anuppur,4634914,pasala madiya tola,3623892,40000,3278,0,0,36722,25-07-2024,25-07-2024
14611,Rajasthan,Asind,4641966,Chapra ka badiya,3624376,50000,3797,0,0,46203,25-07-2024,25-07-2024
14612,Rajasthan,Asind,4645675,amli khera jhupdiya asind ds,3624762,40000,3278,0,0,36722,25-07-2024,25-07-2024
14613,Rajasthan,Asind,4647218,MALIYON KA MOHALLA  NEW,3625846,50000,3797,0,0,46203,25-07-2024,25-07-2024
14614,Odisha,Aska,4642278,Baharaguda,3623822,50000,3797,0,0,46203,25-07-2024,25-07-2024
14615,Madhya Pradesh,BADNAGAR,2036208,kudipada jharkhand,3620229,85000,5785,67,5841,73307,25-07-2024,25-07-2024
14616,Madhya Pradesh,BADNAGAR,2140790,HATYAKHEDI SCHOOL,3618466,85000,3394,100,8776,72730,25-07-2024,25-07-2024
14617,Madhya Pradesh,BADNAGAR,4633670,Multhan tejaji chok S,3620584,60000,4316,0,0,55684,25-07-2024,25-07-2024
14618,Rajasthan,Bagidora,2475682,jholavat RB,3617576,85000,5785,196,14465,64554,25-07-2024,25-07-2024
14619,Jharkhand,Bagodar,4642494,koniya kheshkari,3624369,45000,3537,0,0,41463,25-07-2024,26-07-2024
14620,Jharkhand,Bagodar,4642619,koniya kheshkari,3624371,45000,3537,0,0,41463,25-07-2024,26-07-2024
14621,Odisha,Balakati,3882591,Kairi s,3625082,50000,2341,0,0,47659,25-07-2024,25-07-2024
14622,Odisha,Balakati,4644770,Kairi s,3625084,40000,3278,0,0,36722,25-07-2024,25-07-2024
14623,Odisha,Balakati,4645287,Kairi s,3625085,50000,3797,0,0,46203,25-07-2024,25-07-2024
14624,Odisha,Balikuda,4646119,Sahada,3625471,50000,3797,0,0,46203,25-07-2024,25-07-2024
14625,Odisha,Balikuda,4646452,Sahada,3625470,50000,3797,0,0,46203,25-07-2024,25-07-2024
14626,Odisha,Balikuda,4647376,Sahada,3625608,50000,3797,0,0,46203,25-07-2024,25-07-2024
14627,Rajasthan,Balotra,2993850,Chimaniyo ki dhani kumpaliya Hitesh,3623484,85000,5785,167,21390,57658,25-07-2024,25-07-2024
14628,Rajasthan,Balotra,3244779,Pareu men gaav HD Two,3625618,85000,5785,164,28748,50303,25-07-2024,25-07-2024
14629,Rajasthan,Bansur,1774416,Hameerpur Bansur gh,3624100,100000,6594,38,5907,87461,25-07-2024,25-07-2024
14630,Rajasthan,Bansur,4642036,khainta mohalla karoli,3623447,50000,3797,0,0,46203,25-07-2024,25-07-2024
14631,Rajasthan,Bansur,4643713,balvakabas bhm,3623684,60000,4316,0,0,55684,25-07-2024,25-07-2024
14632,Rajasthan,Bar,4641008,Bar Main ABC,3624107,50000,3797,0,0,46203,25-07-2024,25-07-2024
14633,Rajasthan,Bar,4643014,Main Ganv Sendra rj,3623939,50000,3797,0,0,46203,25-07-2024,25-07-2024
14634,Jharkhand,Barhi,4542367,basramo b,3623904,45000,3537,0,0,41463,25-07-2024,25-07-2024
14635,Jharkhand,Barhi,4649646,Gangahar,3625825,45000,3537,0,0,41463,25-07-2024,26-07-2024
14636,Jharkhand,Barhi,4649897,Gangahar,3625830,45000,3537,0,0,41463,25-07-2024,26-07-2024
14637,Jharkhand,Barhi,4651529,Gangahar,3626469,45000,3537,0,0,41463,25-07-2024,26-07-2024
14638,Rajasthan,Barmer,1145918,nimbalkot jai,3607800,75000,5245,236,20721,48798,25-07-2024,25-07-2024
14639,Rajasthan,Barmer,1393618,sutharon ka bas bhurtiya,3625722,100000,6594,453,35330,57623,25-07-2024,25-07-2024
14640,Rajasthan,Barmer,1713655,Himmat nagar bhim,3624428,60000,4316,0,0,55684,25-07-2024,25-07-2024
14641,Rajasthan,Barmer,2018431,megwalo ka tala Ap two,3623839,85000,3394,16,2435,79155,25-07-2024,25-07-2024
14642,Rajasthan,Barmer,2119144,booth jetmal barmer,3623337,100000,6594,84,8384,84938,25-07-2024,25-07-2024
14643,Rajasthan,Barmer,2119243,booth jetmal barmer,3623338,100000,6594,84,8384,84938,25-07-2024,25-07-2024
14644,Rajasthan,Barmer,2145928,Sarnu Gav bas istesan,3625813,60000,4316,0,0,55684,25-07-2024,25-07-2024
14645,Rajasthan,Barmer,3104632,Kharntiya Barmer MJ,3626935,85000,5785,108,18957,60150,25-07-2024,26-07-2024
14646,Rajasthan,Barmer,4639625,Geu raod B,3623843,50000,3797,0,0,46203,25-07-2024,25-07-2024
14647,Rajasthan,Barmer,4639629,kagau Done,3623432,60000,4316,0,0,55684,25-07-2024,25-07-2024
14648,Rajasthan,Barmer,4639888,kagau Done,3623433,60000,2689,0,0,57311,25-07-2024,26-07-2024
14649,Rajasthan,Barmer,4640182,kagau Done,3623434,60000,4316,0,0,55684,25-07-2024,25-07-2024
14650,Rajasthan,Barmer,4642991,chandaniyokidhani,3623647,50000,3797,0,0,46203,25-07-2024,25-07-2024
14651,Rajasthan,Bassi,4648372,barh  fatehpura  beecha,3625319,50000,3797,0,0,46203,25-07-2024,26-07-2024
14652,Rajasthan,Bayana,1969793,Nyamatpur D,3626567,100000,3887,20,2501,93592,25-07-2024,25-07-2024
14653,Rajasthan,Beawar,1603114,cudapa chtad two,3624858,100000,6594,217,33876,59313,25-07-2024,25-07-2024
14654,Rajasthan,Beawar,2030378,Rupnagar ras Rj two,3625829,100000,6594,6,1405,91995,25-07-2024,26-07-2024
14655,Rajasthan,Beawar,2174037,JHUNJHARON KA BADIYA RS,3624843,100000,6594,50,8776,84580,25-07-2024,25-07-2024
14656,Rajasthan,Behror,837408,Jonaycha kalan 1,3625189,85000,5785,350,24580,54285,25-07-2024,25-07-2024
14657,Rajasthan,Behror,1874626,kaluka,3624306,60000,4316,0,0,55684,25-07-2024,25-07-2024
14658,Rajasthan,Behror,3194763,gusaiyo ki dhani ab,3623519,85000,5785,331,31033,47851,25-07-2024,25-07-2024
